Account,Store,ShipDate,SumOfShipwght,Tour,Store_region,Store_address,store_city
19,1007,13-May-97,1278,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,20-May-97,2774,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,27-May-97,192.34,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,3-Jun-97,5596,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,10-Jun-97,714,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,17-Jun-97,2946,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,24-Jun-97,1326.14,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,1-Jul-97,1522.2,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,8-Jul-97,201,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,15-Jul-97,3189,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,22-Jul-97,1445.39,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,29-Jul-97,5799.5,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,5-Aug-97,125.4,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1007,12-Aug-97,9107.2,91,TX,5400 FAIRMONT PARKWAY,PASADENA
19,1036,6-Jan-97,6545,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,15-Jan-97,1829.9,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,20-Jan-97,1248.39,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,27-Jan-97,7804,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,3-Feb-97,7684.38,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,11-Feb-97,1805.98,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,17-Feb-97,1534,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,24-Feb-97,3720,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,3-Mar-97,4687,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,10-Mar-97,4356.29,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,17-Mar-97,1292,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,24-Mar-97,1163,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,31-Mar-97,2023.55,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,7-Apr-97,4126.2,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,14-Apr-97,2321,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,21-Apr-97,3602.98,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,28-Apr-97,10364.28,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,5-May-97,2353.65,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,12-May-97,8136.19,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,19-May-97,6103.2,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,2-Jun-97,11690,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,9-Jun-97,2286,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,16-Jun-97,13292.4,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,23-Jun-97,1797.06,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,7-Jul-97,3207.75,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,14-Jul-97,6566.83,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,21-Jul-97,19286,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,28-Jul-97,804,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,4-Aug-97,3600,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1036,11-Aug-97,5151.86,92,TX,6001 N W LOOP 410,SAN ANTONIO
19,1340,6-Jan-97,6503,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,15-Jan-97,1380,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,20-Jan-97,3566.32,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,21-Jan-97,394.5,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,24-Jan-97,52,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,27-Jan-97,1645,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,3-Feb-97,4652.04,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,11-Feb-97,1488.3,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,17-Feb-97,928.55,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,24-Feb-97,3239.6,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,3-Mar-97,1105,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,10-Mar-97,701.98,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,17-Mar-97,996.97,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,24-Mar-97,1122,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,31-Mar-97,1252.2,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,7-Apr-97,3530,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,14-Apr-97,4588.88,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,18-Apr-97,-200.56,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,21-Apr-97,2418.49,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,28-Apr-97,10469.19,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,29-Apr-97,37,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,30-Apr-97,-37,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,5-May-97,2145.95,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,12-May-97,1232.4,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,19-May-97,5760.99,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,2-Jun-97,3162.82,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,9-Jun-97,927.99,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,16-Jun-97,4386,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,23-Jun-97,934,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,7-Jul-97,7305.6,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,14-Jul-97,6835,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,21-Jul-97,7230,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,28-Jul-97,1492,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,4-Aug-97,3875.28,92,TX,13013  281 NORTH,SAN ANTONIO
19,1340,11-Aug-97,4431,92,TX,13013  281 NORTH,SAN ANTONIO
19,1341,9-Jan-97,2269,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,16-Jan-97,5609,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,23-Jan-97,3636.53,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,30-Jan-97,7462.98,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,6-Feb-97,4626.39,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,13-Feb-97,1933.98,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,20-Feb-97,1305,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,27-Feb-97,6279.7,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,6-Mar-97,10008.4,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,13-Mar-97,7491.2,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,20-Mar-97,3875.68,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,27-Mar-97,3396,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,3-Apr-97,2801,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,10-Apr-97,14624,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,17-Apr-97,6495,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,24-Apr-97,33704,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,1-May-97,4949,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,8-May-97,2064,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,15-May-97,5468.61,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,22-May-97,4363,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,29-May-97,4260.99,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,5-Jun-97,3648,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,12-Jun-97,2625,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,19-Jun-97,3353,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,26-Jun-97,24326.01,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,3-Jul-97,10829.28,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,10-Jul-97,2697.32,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,17-Jul-97,2218.65,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,24-Jul-97,1993.4,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,31-Jul-97,10172.28,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,7-Aug-97,5112,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1341,14-Aug-97,3924,88,TX,716 E EXPRESSWAY 83,MC ALLEN
19,1344,2-Jan-97,2064,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,9-Jan-97,2518,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,16-Jan-97,3197,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,23-Jan-97,4896,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,30-Jan-97,8049.87,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,6-Feb-97,11069.03,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,13-Feb-97,6201.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,20-Feb-97,1723,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,27-Feb-97,4358,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,6-Mar-97,4038.99,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,13-Mar-97,3769.87,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,20-Mar-97,6617.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,27-Mar-97,2773.05,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,3-Apr-97,2230.99,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,10-Apr-97,3638.48,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,17-Apr-97,5295.13,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,24-Apr-97,4662,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,1-May-97,4617.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,8-May-97,4231.05,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,15-May-97,4453.05,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,22-May-97,7318.55,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,29-May-97,2691.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,5-Jun-97,2030,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,12-Jun-97,5043.34,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,19-Jun-97,10627.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,26-Jun-97,3764,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,3-Jul-97,2010.25,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,10-Jul-97,42,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,11-Jul-97,7480,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,17-Jul-97,9823.5,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,22-Jul-97,-273.57,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,24-Jul-97,2211.83,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,31-Jul-97,4019.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,7-Aug-97,5516.83,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1344,14-Aug-97,5001.2,93,TX,10241 NORTH FREEWAY,HOUSTON
19,1346,7-Jan-97,4690,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,17-Jan-97,2292,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,21-Jan-97,250,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,28-Jan-97,5527.8,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,4-Feb-97,4082.99,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,11-Feb-97,8736,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,18-Feb-97,5256,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,25-Feb-97,2636.99,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,4-Mar-97,9286.05,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,11-Mar-97,4644.78,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,18-Mar-97,5740.22,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,25-Mar-97,6882.25,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,1-Apr-97,7202.62,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,8-Apr-97,3619.25,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,15-Apr-97,4891.88,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,22-Apr-97,4391,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,29-Apr-97,4636,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,6-May-97,3666.8,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,13-May-97,5475,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,20-May-97,10717.55,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,27-May-97,1494.2,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,3-Jun-97,2333,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,10-Jun-97,3452.99,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,17-Jun-97,8822,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,24-Jun-97,6164.5,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,1-Jul-97,5975.4,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,8-Jul-97,6568,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,9-Jul-97,-142,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,15-Jul-97,5060,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,22-Jul-97,7324.4,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,29-Jul-97,4611,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,5-Aug-97,6145,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,6-Aug-97,-1140,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1346,12-Aug-97,5871.43,97,TX,7500 I H 35 NORTH,SAN ANTONIO
19,1348,9-Jan-97,2506.4,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,16-Jan-97,6461,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,23-Jan-97,6348.58,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,30-Jan-97,5088,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,6-Feb-97,3514.08,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,13-Feb-97,1806.99,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,20-Feb-97,7130.85,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,27-Feb-97,6110,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,6-Mar-97,12944.98,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,13-Mar-97,10695.99,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,20-Mar-97,6033.2,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,27-Mar-97,3622,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,3-Apr-97,2370,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,10-Apr-97,12805.88,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,17-Apr-97,5556.52,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,24-Apr-97,11449.39,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,1-May-97,7548.98,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,8-May-97,4374,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,15-May-97,11486,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,22-May-97,16540.99,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,29-May-97,7675.47,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,5-Jun-97,21820.39,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,12-Jun-97,2838,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,19-Jun-97,2533.54,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,26-Jun-97,5039.99,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,3-Jul-97,1398,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,10-Jul-97,1716.2,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,17-Jul-97,9131.1,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,24-Jul-97,8946,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,31-Jul-97,2708,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,7-Aug-97,2664,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1348,14-Aug-97,2064,88,TX,2400 BOCO CHICA BLVD,BROWNSVILLE
19,1351,6-Jan-97,-7.05,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,8-Jan-97,2011,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,15-Jan-97,1146,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,22-Jan-97,458,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,29-Jan-97,2436,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,5-Feb-97,1487.63,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,12-Feb-97,1805,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,19-Feb-97,2093.42,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,26-Feb-97,1215.45,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,5-Mar-97,1980,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,12-Mar-97,349,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,19-Mar-97,5480,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,26-Mar-97,360.54,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,2-Apr-97,150,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,9-Apr-97,1674.64,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,16-Apr-97,989.4,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,23-Apr-97,485.1,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,30-Apr-97,1532.93,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,7-May-97,942.4,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,8-May-97,-48,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,14-May-97,407,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,21-May-97,226.27,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,28-May-97,804,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,4-Jun-97,2340.99,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,11-Jun-97,1697,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,18-Jun-97,1773,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,25-Jun-97,1812,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,2-Jul-97,343,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,9-Jul-97,522,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,16-Jul-97,146.4,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,23-Jul-97,440.05,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,30-Jul-97,277.34,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,6-Aug-97,1347.6,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1351,13-Aug-97,2826,87,TX,14409 PARK HOLLOW DRIVE,HOUSTON
19,1373,7-Jan-97,7010.99,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,17-Jan-97,6381.68,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,21-Jan-97,2303,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,28-Jan-97,8041.28,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,4-Feb-97,11196.69,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,11-Feb-97,3491,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,18-Feb-97,4593.88,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,25-Feb-97,5895.89,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,4-Mar-97,9678.62,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,11-Mar-97,16762.45,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,18-Mar-97,5206.8,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,25-Mar-97,2651.04,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,1-Apr-97,7651,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,8-Apr-97,7084,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,15-Apr-97,8432.99,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,17-Apr-97,946.61,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,22-Apr-97,3460.13,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,29-Apr-97,7194.4,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,30-Apr-97,-450,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,6-May-97,4089.4,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,13-May-97,12681.65,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,20-May-97,4396.33,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,27-May-97,3758.33,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,3-Jun-97,5702.21,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,10-Jun-97,5600.4,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,17-Jun-97,27798.13,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,24-Jun-97,9428.08,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,1-Jul-97,2606,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,2-Jul-97,-1188,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,8-Jul-97,6937.12,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,15-Jul-97,8101.83,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,22-Jul-97,4302.6,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,29-Jul-97,6197.82,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,5-Aug-97,10779.86,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1373,12-Aug-97,8209.4,99,TX,2920 S WEST MILITARY DRIVE,SAN ANTONIO
19,1401,6-Jan-97,1589,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,15-Jan-97,4093,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,20-Jan-97,3564.1,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,27-Jan-97,3559,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,3-Feb-97,1502.5,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,11-Feb-97,2204.4,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,17-Feb-97,1007.19,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,24-Feb-97,6612.1,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,3-Mar-97,4199.33,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,10-Mar-97,3799,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,17-Mar-97,11623.57,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,24-Mar-97,5057.8,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,31-Mar-97,6818.82,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,7-Apr-97,7122,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,11-Apr-97,-108,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,14-Apr-97,12300.4,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,21-Apr-97,3497.6,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,28-Apr-97,3451.65,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,5-May-97,2895.04,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,12-May-97,6181.4,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,19-May-97,14940.2,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,23-May-97,4034.79,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,2-Jun-97,1826,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,9-Jun-97,5584,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,16-Jun-97,8624.83,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,23-Jun-97,3833.98,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
